Date/Time of Report: 3/18/2025 13:07:07,,,,,,,,
Requester: STN07 - Mngr,,,,,,,,
Filter Applied: Event Time: Before 2/1/2025 6:03:51 PM,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: VCMA,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
18:03:46,FDS,FDS,COMMS,OK,J 00,Server: Data Link to FDS,OK,
18:03:44,Controllers,VCM_C300_02SEC,RCVEND,,J 00,Controller (2 I/O Links),,
18:03:45,Controllers,VCM_C300_03SEC,RCVEND,,J 00,Controller (2 I/O Links) - Secondary,,
18:03:44,FDA1,FDA1,COMMS,,U 00,CONTROLLER 010 failed,Failed,
18:03:44,FLAMEB,FLAMEB,COMMS,,U 00,CHANNEL 004 failed,Failed,
18:03:45,Controllers,VCM_C300_04SEC,RCVEND,,J 00,Controller (2 I/O Links) - Secondary,,
18:03:44,Controllers,VCM_C300_02,RCVEND,,J 00,Controller (2 I/O Links),,
18:03:43,Controllers,VCM_C300_01SEC,RCVEND,,J 00,Controller (2 I/O Links),,
18:03:44,Controllers,VCM_C300_01,RCVEND,,J 00,Controller (2 I/O Links),,
18:03:43,VCMSVR,System Repository,COMMS,,U 00,Primary: Running,OK,
18:03:44,Controllers,VCM_C300_03,RCVEND,,J 00,Controller (2 I/O Links),,
18:03:43,Controllers,VCM_C300_04,RCVEND,,J 00,Controller (2 I/O Links),,
18:03:43,Controllers,VCM_C300_02SEC,STATE,,J 00,Backup State,,
18:03:43,Controllers,VCM_C300_02SEC,RCVBGN,,J 00,Controller (2 I/O Links),,
18:03:42,VCMSVR,OPC Integrator,EVENT,,J 00,All Groups Enabled,,
18:03:42,Controllers,VCM_C300_03SEC,STATE,,J 00,Backup State,,
18:03:42,Controllers,VCM_C300_03SEC,RCVBGN,,J 00,Controller (2 I/O Links) - Secondary,,
18:03:43,Controllers,VCM_C300_04SEC,STATE,,J 00,Backup State,,
18:03:43,Controllers,VCM_C300_04SEC,RCVBGN,,J 00,Controller (2 I/O Links) - Secondary,,
18:03:41,Controllers,VCM_C300_02,RCVBGN,,J 00,Controller (2 I/O Links),,
18:03:41,Controllers,VCM_C300_01SEC,STATE,,J 00,Backup State,,
18:03:41,Controllers,VCM_C300_01SEC,RCVBGN,,J 00,Controller (2 I/O Links),,
18:03:42,Controllers,VCM_C300_01,RCVBGN,,J 00,Controller (2 I/O Links),,
18:03:41,U200,PIC_228,CHANGE,,,PIDA.SP,274.003,KPa
18:03:42,Controllers,VCM_C300_03,RCVBGN,,J 00,Controller (2 I/O Links),,
18:03:41,VCM_C300_03,VCM_CEE03,WARM START,,J 00,,,
18:03:41,VCM_C300_01,VCM_CEE01,RUN,,J 00,,,
18:03:41,VCM_C300_02,VCM_CEE02,RUN,,J 00,,,
18:03:41,VCM_C300_04,VCM_CEE04,WARM START,,J 00,,,
18:03:41,Controllers,VCM_C300_04,RCVBGN,,J 00,Controller (2 I/O Links),,
18:03:41,VCM_C300_03,VCM_CEE03,RCVBGN,,J 00,,,
18:03:41,VCM_C300_01,VCM_CEE01,RCVBGN,,J 00,,,
18:03:41,VCM_C300_02,VCM_CEE02,RCVBGN,,J 00,,,
18:03:40,VCM_C300_04,VCM_CEE04,RCVBGN,,J 00,,,
18:03:40,VCMACE,VCMACE_CEE,RCVEND,,J 00,,,
18:03:40,VCMACE,VCMACE_CEE,POWRON,,J 00,,,
18:03:40,VCMACE,VCMACE_CEE,RCVBGN,,J 00,,,
18:03:40,Controllers,VCM_C300_04SEC,OFFNET,OK,U 15,Server: Connection ESTABLISHED,,
18:03:40,Controllers,VCM_C300_04SEC,OK,OK,J 00,Server: Connection ESTABLISHED,,
18:03:40,VCM_C300_02,VCM_CEE02,RUN,,J 00,,,
18:03:40,Controllers,VCM_C300_01SEC,OFFNET,OK,U 15,Server: Connection ESTABLISHED,,
18:03:40,Controllers,VCM_C300_01SEC,OK,OK,J 00,Server: Connection ESTABLISHED,,
18:03:40,VCM_C300_01,VCM_CEE01,RUN,,J 00,,,
18:03:41,VCM_C300_04,VCM_CEE04,WARM START,,J 00,,,
18:03:40,Not Loaded,NDM,RCVEND,,J 00,,,
18:03:40,Not Loaded,NDM,RCVBGN,,J 00,,,
18:03:40,VCMACE,VCMACE_CEE,RCVEND,,J 00,,,
18:03:40,VCMACE,VCMACE_CEE,POWRON,,J 00,,,
18:03:40,VCMACE,VCMACE_CEE,RCVBGN,,J 00,,,
18:03:40,Controllers,VCMACE,OFFNET,OK,U 15,Server: Connection ESTABLISHED,,
18:03:40,Controllers,VCMACE,OK,OK,J 00,Server: Connection ESTABLISHED,,
18:03:40,Controllers,VCM_C300_02SEC,OFFNET,OK,U 15,Server: Connection ESTABLISHED,,
18:03:40,Controllers,VCM_C300_02SEC,OK,OK,J 00,Server: Connection ESTABLISHED,,
18:03:41,VCM_C300_02,VCM_CEE02,RCVBGN,,J 00,,,
18:03:40,VCMSVR,VCMA,STARTING,,J 00,System Starting,,
18:03:40,Controllers,VCM_C300_02,OFFNET,OK,U 15,Server: Connection ESTABLISHED,,
18:03:40,Controllers,VCM_C300_02,OK,OK,J 00,Server: Connection ESTABLISHED,,
18:03:41,VCM_C300_01,VCM_CEE01,RCVBGN,,J 00,,,
18:03:40,VCM_C300_04,VCM_CEE04,RCVBGN,,J 00,,,
18:03:41,VCM_C300_03,VCM_CEE03,WARM START,,J 00,,,
18:03:40,Controllers,VCM_C300_04,OFFNET,OK,U 15,Server: Connection ESTABLISHED,,
18:03:40,Controllers,VCM_C300_04,OK,OK,J 00,Server: Connection ESTABLISHED,,
18:03:40,Controllers,VCM_C300_01,OFFNET,OK,U 15,Server: Connection ESTABLISHED,,
18:03:40,Controllers,VCM_C300_01,OK,OK,J 00,Server: Connection ESTABLISHED,,
18:03:40,Controllers,VCM_C300_03SEC,OFFNET,OK,U 15,Server: Connection ESTABLISHED,,
18:03:40,Controllers,VCM_C300_03SEC,OK,OK,J 00,Server: Connection ESTABLISHED,,
18:03:40,VCM_C300_03,VCM_CEE03,RCVBGN,,J 00,,,
18:03:40,Controllers,VCM_C300_03,OFFNET,OK,U 15,Server: Connection ESTABLISHED,,
18:03:40,Controllers,VCM_C300_03,OK,OK,J 00,Server: Connection ESTABLISHED,,
18:03:41,VCMSVR,CDA,COMMS,OK,U 00,Server: SAM connection failed,,
18:03:41,VCMSVR,SYSMGT,RECOV,OK,J 00,Alarms in selected assets from  SYSMGT,RECOVERY END,
18:03:41,VCMSVR,SYSMGT,RECOV,,J 00,Alarms in selected assets from  SYSMGT,RECOVERY BEGIN,
18:03:41,VCMSVR,SYSMGT,RECOV,OK,J 00,Alarms in selected assets from  SYSMGT,RECOVERY END,
18:03:41,VCMSVR,SYSMGT,RECOV,,J 00,Alarms in selected assets from  SYSMGT,RECOVERY BEGIN,
18:03:41,Server Location 0,Redundant,COMMS,,U 00,[VCMSVR] Server B Synchronization,Lost,
18:03:33,U800,LIA_MF801_2,PVHIGH,ACK,,MF-801 total level,,
18:03:31,Server Location 0,Redundant,COMMS,,U 00,[VCMSVR] Server B Link 0 (LNK00),Good,
18:03:31,Server Location 0,Redundant,COMMS,,U 00,[VCMSVR] Server B Peer version match,Good,
18:03:31,HP5368,Printer 3,COMMS,,H 00,Printer - Out Of Service,,
18:03:31,HP_LaserJet_Pro_M404,Printer 4,COMMS,,H 00,Printer - Out Of Service,,
18:03:31,HP_LASERJET_P3015,Printer 2,COMMS,,H 00,Printer - Out Of Service,,
18:03:31,HP5200,Printer 1,COMMS,,H 00,Printer - Out Of Service,,
18:03:31,Server Location 0,Redundant,COMMS,,J 00,[VCMSVR] Server A Backup Becoming Primary,,
18:03:30,Server Locations,Redundant,COMMS,,,[VCMSVR] Manual failover requested,,
18:03:24,U800,LIA_MF801_2,PVHIGH,,L 00,MF-801 total level,70.0011,%
18:03:12,U200,PIC_228,CHANGE,,,PIDA.SP,273.503,KPa
18:03:11,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-537.343,Kg/Hr
18:03:07,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1008.89,Kg/Hr
18:03:04,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-734.735,Kg/Hr
18:03:01,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1109.94,Kg/Hr
18:02:55,GR,GR,COMMS,ACK,,CHANNEL 002 marginal,,
18:02:52,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-595.565,Kg/Hr
18:02:50,U300,TI_4269,PVLOW,ACK,,Temp Indication of QBS AS-305 Overhead,,
18:02:50,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1009.13,Kg/Hr
18:02:45,VCMSVR,STATION 8,LEVEL,,,Security level,Engr,
18:02:44,U200,AI-260,PVHIGH,OK,H 00,pH Analyzer at MS-205B outlet,5.85875,pH
18:02:43,U300,TI_4269,PVLOW,,U 00,Temp Indication of QBS AS-305 Overhead,179.874,*C
18:02:40,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-677.922,Kg/Hr
18:02:32,GR,GR,COMMS,,H 00,CHANNEL 002 marginal,Marg,
18:02:32,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1039.78,Kg/Hr
18:02:10,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-673.657,Kg/Hr
18:02:07,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1069.42,Kg/Hr
18:01:51,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-630.124,Kg/Hr
18:01:45,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1000.58,Kg/Hr
18:01:34,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-732.571,Kg/Hr
18:01:33,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1027.77,Kg/Hr
18:01:26,U400,FIC-4278C,PVLOW,ACK,,Flow Control of QBS Feed from Quench Scrubber AS-304C,,
18:01:20,U200,FIC-279,CHANGE,,,PIDA.OP,1,%
18:01:19,U200,FIC-279,CHANGE,,,PIDA.OP,1.1,%
18:01:18,U200,FIC-279,CHANGE,,,PIDA.OP,1.2,%
18:01:13,U400,FIC-4278C,PVLOW,,L 00,Flow Control of QBS Feed from Quench Scrubber AS-304C,797.578,kg/hr
18:01:09,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-639.301,Kg/Hr
18:01:07,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1009.38,Kg/Hr
18:01:07,U200,TI-273,ALARM,ACK PNT,,Temperature at TT-207B Inlet,,
18:01:07,U200,TI-273,PVLOW,ACK,,Temperature at TT-207B Outlet,,
18:01:06,U300,SOP_PP304T,PVHIGH,OK,L 00,PP-304T SOP DP,339.937,kPaG
18:00:50,U200,HIC-255,CHANGE,,,AUTOMANA.OP,1.10696,%
18:00:50,U200,HIC-255,CHANGE,,,AUTOMANA.OP,1.20696,%
18:00:50,U200,HIC-255,CHANGE,,,AUTOMANA.OP,1.30696,%
18:00:49,U200,HIC-255,CHANGE,,,AUTOMANA.OP,1.40696,%
18:00:37,AREA400_HTDC,PIC_4409,ALARM,ACK PNT,,MS-450 REFLUX DRUM PRESSURE,,
18:00:37,AREA400_HTDC,PIC_4409,PVLOW,ACK,,MS-450 REFLUX DRUM PRESSURE,,
18:00:17,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-713.105,Kg/Hr
18:00:13,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1035.84,Kg/Hr
17:59:33,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-691.954,Kg/Hr
17:59:25,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1020.82,Kg/Hr
17:59:24,AREA400_HTDC,PIC_4409,PVLOW,,L 00,MS-450 REFLUX DRUM PRESSURE,0.0932992,Kpag
17:59:23,U900,PALA_U900,OFFNRM,ACK,,Pressure of MS-903A outlet  low alarm,,
17:59:23,U900,PALA_U900,OFFNRM,SHELVE,,Pressure of MS-903A outlet  low alarm,PAL903_2 ALM,
17:59:23,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-617.148,Kg/Hr
17:59:17,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1011.23,Kg/Hr
17:59:13,U200,HIC-255,CHANGE,,,automana.mode,MAN,
17:59:11,U800,PICA_MF801_1,PVLOW,ACK,,MF-801 Vent sealing nitrogen/DCS,,
17:59:11,U800,PICA_MF801_1,PVLOW,SHELVE,,MF-801 Vent sealing nitrogen/DCS,4.69851,KPa
17:58:49,U200,AI-260,PVHIGH,ACK,,pH Analyzer at MS-205B outlet,,
17:58:41,U200,AI-260,PVHIGH,,H 00,pH Analyzer at MS-205B outlet,6.00019,pH
17:58:29,U900,HV_919,CHANGE,,,AUTOMANA.OP,23.4696,%
17:58:22,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-644.185,Kg/Hr
17:58:21,U200,TI-273,PVLOW,,L 00,Temperature at TT-207B Outlet,19.9936,°C
17:58:20,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1091.46,Kg/Hr
17:58:20,U800,PICA_MF801_1,PVLOW,OK,H 00,MF-801 Vent sealing nitrogen/DCS,8.13517,KPa
17:58:18,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-729.822,Kg/Hr
17:58:15,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1063.12,Kg/Hr
17:57:58,AREA400_HTDC,PIC_4409,PVLOW,OK,L 00,MS-450 REFLUX DRUM PRESSURE,65.4578,Kpag
17:57:51,U800,PICA_MF801_1,PVLOW,,H 00,MF-801 Vent sealing nitrogen/DCS,4.69851,KPa
17:57:12,U900,PALA_U900,OFFNRM,,L 00,Pressure of MS-903A outlet  low alarm,PAL903_2 ALM,
17:57:04,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-685.884,Kg/Hr
17:57:01,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1002.28,Kg/Hr
17:56:28,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-494.067,Kg/Hr
17:56:25,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1069.3,Kg/Hr
17:56:11,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-601.171,Kg/Hr
17:56:07,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1035.55,Kg/Hr
17:56:01,U400,PP408C,OFFNRM,ACK,,,,
17:55:52,U200,PIC-256,PVLOW,OK,L 00,Pressure Control at MS-204B Outlet,940.211,KPa
17:55:47,U400,FIC-4278C,PVHIGH,OK,L 00,Flow Control of QBS Feed from Quench Scrubber AS-304C,2245.14,kg/hr
17:55:46,Controllers,VCMACE,OFFNET,ACK,,CStn01: Connection FAILED,,
17:55:46,U200,FI-275-COMP,BAD_COMPTERM,ACK,,,,
17:55:46,CStn01,CONSOLE STATION 1,COMMS,ACK,,Server is not available to Console Station,,
17:55:46,CStn01,System Repository,COMMS,ACK,,CStn01: Not Synchronized,,
17:55:33,U400,PP408C,OFFNRM,,L 00,,TURE,
17:55:17,AREA400_HTDC,AI_4429B,PVHIGH,OK,H 00,O2 IN HTDC VENTS,7.24843,mol%
17:55:16,AREA400_HTDC,AI_4429B,PVHIHI,OK,H 00,O2 IN HTDC VENTS,8.57144,mol%
17:55:00,AREA400_HTDC,AI_4429B,PVHIGH,ACK,,O2 IN HTDC VENTS,,
17:54:59,AREA400_HTDC,AI_4429B,PVHIHI,ACK,,O2 IN HTDC VENTS,,
17:54:55,AREA400_HTDC,AI_4429B,PVHIHI,,H 00,O2 IN HTDC VENTS,17.166,mol%
17:54:54,AREA400_HTDC,AI_4429B,PVHIGH,,H 00,O2 IN HTDC VENTS,17.166,mol%
17:53:33,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-713.365,Kg/Hr
17:53:31,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1023.33,Kg/Hr
17:53:12,VCMSVR,STATION 8,LEVEL,,,Security level,Oper,
17:53:07,AREA400_HTDC,TI_4441,PVHIGH,ACK,,TT-454 OUTLET TEMP,,
17:53:06,U400,FIC-4278C,PVHIGH,ACK,,Flow Control of QBS Feed from Quench Scrubber AS-304C,,
17:52:56,U400,FIC-4278C,PVHIGH,,L 00,Flow Control of QBS Feed from Quench Scrubber AS-304C,2292.03,kg/hr
17:52:55,AREA400_HTDC,TI_4441,PVLOW,OK,L 00,TT-454 OUTLET TEMP,25.5794,°C
17:52:56,AREA400_HTDC,TI_4441,PVHIGH,,L 00,TT-454 OUTLET TEMP,25.5794,°C
17:52:47,AREA400_HTDC,TI_4441,PVLOW,ACK,,TT-454 OUTLET TEMP,,
17:52:42,AREA400_HTDC,TI_4441,PVLOW,,L 00,TT-454 OUTLET TEMP,-49.9551,°C
17:52:42,AREA400_HTDC,TI_4441,PVHIGH,OK,L 00,TT-454 OUTLET TEMP,-49.9551,°C
17:52:37,VCMB,VCMB.Experion PKS Srv VCMB,MANCOMPERROR,ACK,,Experion PKS Srv VCMB: Device state changed from Stopped to Warning. Device Info:,,
17:52:37,MCRVCMFTE01B,MCRVCMFTE01B.Index10006,NETREDERROR,ACK,,Snmp Trap: Source - MCRVCMFTE01B; Type - LinkDown; Index -  10006.,,
17:52:36,Controllers,VCM_C300_03,CHECKPOINT,ACK,,Checkpoint Save Status: Complete with Stale Data,,
17:52:35,U200,AI-261A,PVHIGH,ACK,,pH Analyzer at MS-205B Outlet,,
17:52:35,VCMA,VCMA.Experion PKS Srv VCMA,MANCOMPERROR,ACK,,Experion PKS Srv VCMA: Device state changed from Backup to Warning. Device Info:,,
17:52:34,U800,PIC_5820,PVHIGH,ACK,,PC-820 pressure,,
17:52:34,U900,PALA_U900,OFFNRM,ACK,,Pressure of MS-903A outlet  low alarm,,
17:51:37,U400,PI_422B,BAD PV,ACK,,MS-423B Pressure,,
17:51:31,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-612.863,Kg/Hr
17:51:29,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1012.66,Kg/Hr
17:51:05,U100,LIC_106,PVLOW,OK,H 00,MS-106 Level,35.0275,%
17:50:53,U400,PI_422B,BAD PV,,L 00,MS-423B Pressure,35.0275,KPa
17:50:51,U400,PI_422B,BAD PV,OK,L 00,MS-423B Pressure,-5.78915,KPa
17:50:49,U400,PI_422B,BAD PV,,L 00,MS-423B Pressure,-5.78915,KPa
17:50:38,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-620.857,Kg/Hr
17:50:34,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1037.09,Kg/Hr
17:50:15,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-724.278,Kg/Hr
17:50:12,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1006.05,Kg/Hr
17:50:10,U400,FIC-4278C,PVLOW,OK,L 00,Flow Control of QBS Feed from Quench Scrubber AS-304C,852.889,kg/hr
17:50:03,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-712.397,Kg/Hr
17:49:59,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1196.65,Kg/Hr
17:49:45,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-691.877,Kg/Hr
17:49:41,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1094.65,Kg/Hr
17:49:39,U900,PALA_U900,OFFNRM,OK,L 00,Pressure of MS-903A outlet  low alarm,PAL903_2 NOR,
17:49:35,VCMSVR,STATION 4,LEVEL,,,Security level,Oper,
17:49:21,U400,PP415B,OFFNRM,ACK,,,,
17:49:21,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-710.973,Kg/Hr
17:49:20,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1063.44,Kg/Hr
17:49:19,VCMFSTN04,VCMFSTN04,DUPLICATE_INDEX,ACK,,FTE device VCMFSTN04 (Device Index: 139) has detected a duplicate,,
17:49:14,IOLINK_0102,AI16_C01_52,HART Modem 1 Error,ACK,,,,
17:49:12,IOLINK_0102,AI16_C01_52,HART Modem 2 Error,ACK,,,,
17:49:10,IOLINK_0201,AI16_C03_23,HART Diagnostic Underrun,ACK,,,,
17:49:07,VCMSVR,GR3,SVCHG,,,Channel      6 Service status,INS,
17:49:07,U400,FIC-4278C,ALARM,ACK PNT,,Flow Control of QBS Feed from Quench Scrubber AS-304C,,
17:49:07,U400,FIC-4278C,PVLOW,ACK,,Flow Control of QBS Feed from Quench Scrubber AS-304C,,
17:49:05,VCMSVR,GR3,SVCHG,,,Channel      6 Service status,OOS,
17:48:46,U100,LIC_107,CHANGE,,,PIDA.OP,0,%
17:48:44,VCMSVR,GRSCR,SVCHG,,,Controller  12 Service status,INS,
17:48:45,U100,LIC_107,CHANGE,,,pida.mode,MAN,
17:48:44,VCMSVR,GRSCR,SVCHG,,,Controller  12 Service status,OOS,
17:48:42,U800,PICA_MF801_1,PVLOW,OK,H 00,MF-801 Vent sealing nitrogen/DCS,8.12404,KPa
17:48:40,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-611.812,Kg/Hr
17:48:37,VCMSVR,GR3,SVCHG,,,Channel      6 Service status,INS,
17:48:35,VCMSVR,GR3,SVCHG,,,Channel      6 Service status,OOS,
17:48:34,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1000.24,Kg/Hr
17:48:27,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-731.217,Kg/Hr
17:48:13,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1097.56,Kg/Hr
17:48:05,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-677.073,Kg/Hr
17:47:52,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1107.32,Kg/Hr
17:47:29,VCMSVR,STATION 4,LEVEL,,,Security level,Engr,
17:47:28,U400,PP415B,UNCMD,OK,L 00,,RUNNING,
17:47:27,U400,PP415B,OFFNRM,,L 00,,TURE,
17:47:14,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-671.062,Kg/Hr
17:47:13,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1004.65,Kg/Hr
17:46:51,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-455.85,Kg/Hr
17:46:44,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1041.86,Kg/Hr
17:45:59,IOLINK_0102,AI16_C01_52,HART Modem 3 Error,ACK,,,,
17:45:59,AREA400_HTDC,AI_4429A,PVHIGH,ACK,,O2 IN HTDC VENTS,,
17:45:53,AREA400_HTDC,AI_4429A,PVHIGH,OK,H 00,O2 IN HTDC VENTS,0.055813,mol%
17:45:52,AREA400_HTDC,AI_4429A,PVHIGH,,H 00,O2 IN HTDC VENTS,8.29786,mol%
17:45:51,U400,FIC-4278C,PVLOW,,L 00,Flow Control of QBS Feed from Quench Scrubber AS-304C,799.579,kg/hr
