Date/Time of Report: 3/18/2025 11:46:22,,,,,,,,
Requester: STN07 - Mngr,,,,,,,,
Filter Applied: Event Time: Before 2/20/2025 9:30:43 PM,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: VCMA,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
21:28:27,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-652.99,Kg/Hr
21:28:20,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1051.78,Kg/Hr
21:28:17,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-681.292,Kg/Hr
21:28:14,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1043.55,Kg/Hr
21:28:00,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-654.006,Kg/Hr
21:28:01,U800,LIA_MF801_1,PVHIGH,OK,L 00,MF-801 interface,61.8652,%
21:27:57,U800,LIA_MF801_1,PVHIGH,,L 00,MF-801 interface,78.4729,%
21:27:52,U400,HV_412_1,OFFNRM,OK,J 00,,ALRAM,
21:27:51,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1048.03,Kg/Hr
21:27:49,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-668.568,Kg/Hr
21:27:46,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1166,Kg/Hr
21:27:28,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-585.531,Kg/Hr
21:27:06,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1026.21,Kg/Hr
21:27:03,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-642.166,Kg/Hr
21:27:01,U900,FXV_906B,CHANGE,,,AUTOMANA.OP,19,%
21:27:00,U900,FXV_906B,CHANGE,,,AUTOMANA.OP,18,%
21:26:56,U800,LIA_MF801_1,PVHIGH,OK,L 00,MF-801 interface,65.576,%
21:26:54,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1021.72,Kg/Hr
21:26:48,U800,LIA_MF801_1,PVHIGH,ACK,,MF-801 interface,,
21:26:43,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-666.783,Kg/Hr
21:26:40,U800,LIA_MF801_1,PVHIGH,,L 00,MF-801 interface,83.3962,%
21:26:33,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1038.05,Kg/Hr
21:26:29,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-735.339,Kg/Hr
21:26:21,U800,LIA_MF801_1,PVHIGH,OK,L 00,MF-801 interface,65.8652,%
21:26:04,U400,HV_412_1,OFFNRM,,J 00,,NORMAL,
21:26:00,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1087.53,Kg/Hr
21:25:59,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-684.947,Kg/Hr
21:25:58,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
21:25:58,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.565,Nm3/hr
21:25:53,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
21:25:54,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.627,Nm3/hr
21:25:51,AREA400_HTDC,FIC_4398,CHANGE,,,PIDA.OP,17,%
21:25:52,AREA400_HTDC,FIC_4398,CHANGE,,,PIDA.OP,16.9,%
21:25:50,AREA400_HTDC,FIC_4398,CHANGE,,,PIDA.OP,16.8,%
21:25:50,AREA400_HTDC,FIC_4398,CHANGE,,,PIDA.OP,16.7,%
21:25:51,AREA400_HTDC,FIC_4398,CHANGE,,,PIDA.OP,16.6,%
21:25:50,AREA400_HTDC,FIC_4398,CHANGE,,,PIDA.OP,16.5,%
21:25:51,AREA400_HTDC,FIC_4398,CHANGE,,,PIDA.OP,16.4,%
21:25:49,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1053.72,Kg/Hr
21:25:50,AREA400_HTDC,FIC_4398,CHANGE,,,PIDA.OP,16.3,%
21:25:50,AREA400_HTDC,FIC_4398,CHANGE,,,PIDA.OP,16.2,%
21:25:49,AREA400_HTDC,FIC_4398,CHANGE,,,PIDA.OP,16.1,%
21:25:46,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-706.601,Kg/Hr
21:25:41,U900,FXV_906B,CHANGE,,,AUTOMANA.OP,17,%
21:25:39,U900,FXV_906B,CHANGE,,,AUTOMANA.OP,16,%
21:25:39,U900,FXV_906B,CHANGE,,,AUTOMANA.OP,15,%
21:25:35,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1072.66,Kg/Hr
21:25:31,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-694.023,Kg/Hr
21:25:16,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1236.88,Kg/Hr
21:25:14,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-701.866,Kg/Hr
21:25:11,U400,HV_412_1,OFFNRM,OK,J 00,,ALRAM,
21:24:58,U400,HV_412_1,OFFNRM,,J 00,,NORMAL,
21:24:56,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1018.26,Kg/Hr
21:24:46,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-592.449,Kg/Hr
21:24:43,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1083.65,Kg/Hr
21:24:40,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-713.029,Kg/Hr
21:24:31,U500,FI_511,BAD PV,ACK,,Boiler Feed Water Flow,,
21:24:18,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1005.13,Kg/Hr
21:24:12,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-725.495,Kg/Hr
21:24:09,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
21:24:10,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.551,Nm3/hr
21:24:07,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.694,Nm3/hr
21:24:05,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
21:24:01,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1004.95,Kg/Hr
21:23:58,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-710.088,Kg/Hr
21:23:53,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1033.43,Kg/Hr
21:23:50,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
21:23:49,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.588,Nm3/hr
21:23:47,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
21:23:47,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.669,Nm3/hr
21:23:19,U400,PI_406,ALARM,ACK PNT,,Pressure of LIGHTS COLUMN OVERHEAD,,
21:23:19,U400,PI_406,PVHIGH,ACK,,Pressure of overhead vapour to TT-405/DCS,,
21:23:17,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-731.331,Kg/Hr
21:23:16,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1229.58,Kg/Hr
21:23:13,U100,AIC_106,PVHIGH,OK,L 00,MS-106 Outlet WW Ph,11.074,PH
21:23:12,U400,LV411_V,CHANGE,,,AUTOMANA.op,16,%
21:23:10,U400,LV411_V,CHANGE,,,AUTOMANA.op,15.9,%
21:23:10,U400,LV411_V,CHANGE,,,AUTOMANA.op,15.8,%
21:23:09,U400,LV411_V,CHANGE,,,AUTOMANA.op,15.7,%
21:23:08,U400,LV411_V,CHANGE,,,AUTOMANA.op,15.6,%
21:23:08,U900,FXV_906B,CHANGE,,,AUTOMANA.OP,14,%
21:23:06,U900,FXV_906B,CHANGE,,,AUTOMANA.OP,13,%
21:22:49,U400,PI_406,PVHIGH,,H 00,Pressure of overhead vapour to TT-405/DCS,75.0145,KPa
21:22:45,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-634.259,Kg/Hr
21:22:31,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1004.64,Kg/Hr
21:22:27,U400,LIC_411,CHANGE,,,PIDA.SP,55,
21:22:25,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-644.543,Kg/Hr
21:22:17,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1078.27,Kg/Hr
21:22:13,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-733.691,Kg/Hr
21:22:11,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1180.95,Kg/Hr
21:22:04,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-571.519,Kg/Hr
21:22:02,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1074.58,Kg/Hr
21:21:57,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-720.84,Kg/Hr
21:21:41,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1015.22,Kg/Hr
21:21:26,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-685.667,Kg/Hr
21:21:26,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
21:21:26,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.567,Nm3/hr
21:21:23,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
21:21:24,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.608,Nm3/hr
21:21:18,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1007.5,Kg/Hr
21:21:17,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-731.419,Kg/Hr
21:21:07,U500,FI_511,BAD PV,OK,L 00,Boiler Feed Water Flow,50446.2,Kg/hr
21:21:02,U500,FI_511,BAD PV,,L 00,Boiler Feed Water Flow,50446.2,Kg/hr
21:21:00,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1000.14,Kg/Hr
21:20:58,U400,PI-4152B,PVLOW,,L 00,Pressure at AS-304C,1598.91,KPa
21:20:42,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-620.222,Kg/Hr
21:20:20,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1162.55,Kg/Hr
21:20:21,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
21:20:21,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.585,Nm3/hr
21:20:16,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
21:20:16,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.641,Nm3/hr
21:20:14,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-694.72,Kg/Hr
21:20:09,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1003.08,Kg/Hr
21:19:40,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
21:19:39,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.588,Nm3/hr
21:19:39,U300,FIC_342B,CHANGE,,,PIDA.OP,35,%
21:19:37,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
21:19:36,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.618,Nm3/hr
21:19:33,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-658.202,Kg/Hr
21:19:33,U300,FIC_342A,CHANGE,,,PIDA.OP,25,%
21:19:19,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1096.44,Kg/Hr
21:19:16,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-698.351,Kg/Hr
21:18:57,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1022.74,Kg/Hr
21:18:51,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-657.565,Kg/Hr
21:18:44,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1120.82,Kg/Hr
21:18:35,U100,TI_595,PVHIGH,ACK,,Custic Temperature,,
21:18:27,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-690.101,Kg/Hr
21:18:23,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1091.91,Kg/Hr
21:18:22,U100,TI_595,PVHIGH,,L 00,Custic Temperature,65.0092,*C
21:18:17,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.499,Nm3/hr
21:18:16,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
21:18:11,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
21:18:10,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.663,Nm3/hr
21:17:59,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-663.895,Kg/Hr
21:17:54,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1023.75,Kg/Hr
21:17:22,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-685.286,Kg/Hr
21:17:11,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1096.57,Kg/Hr
21:17:05,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-632.695,Kg/Hr
21:17:01,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1057.16,Kg/Hr
21:16:51,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-732.15,Kg/Hr
21:16:50,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1340.4,Kg/Hr
21:16:39,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-690.946,Kg/Hr
21:16:33,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1020.57,Kg/Hr
21:16:22,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-663.841,Kg/Hr
21:16:04,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1060.06,Kg/Hr
21:15:40,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-670.049,Kg/Hr
21:15:38,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1022.54,Kg/Hr
21:15:25,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-688.085,Kg/Hr
21:15:10,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1206.98,Kg/Hr
21:15:05,U400,FIC_402,CHANGE,,,PIDA.SP,9460.72,Kg/hr
21:15:04,U400,FIC_402,CHANGE,,,PIDA.SP,9447.62,Kg/hr
21:15:03,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-622.862,Kg/Hr
21:15:01,U400,FIC_402,CHANGE,,,PIDA.SP,9434.51,Kg/hr
21:14:57,U400,FIC_402,CHANGE,,,PIDA.SP,9421.41,Kg/hr
21:14:55,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
21:14:56,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.556,Nm3/hr
21:14:56,U400,FIC_402,CHANGE,,,PIDA.SP,9408.3,Kg/hr
21:14:56,U400,FIC_402,CHANGE,,,PIDA.SP,9395.2,Kg/hr
21:14:54,U400,FIC_402,CHANGE,,,PIDA.SP,9382.1,Kg/hr
21:14:54,U400,FIC_402,CHANGE,,,PIDA.SP,9368.99,Kg/hr
21:14:53,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1012.16,Kg/Hr
21:14:54,U400,FIC_402,CHANGE,,,PIDA.SP,9355.89,Kg/hr
21:14:53,U400,FIC_402,CHANGE,,,PIDA.SP,9342.78,Kg/hr
21:14:51,U400,FIC_402,CHANGE,,,PIDA.SP,9329.68,Kg/hr
21:14:52,U400,FIC_402,CHANGE,,,PIDA.SP,9316.58,Kg/hr
21:14:51,U400,FIC_402,CHANGE,,,PIDA.SP,9303.47,Kg/hr
21:14:50,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.683,Nm3/hr
21:14:48,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
21:14:47,U400,FIC_402,CHANGE,,,PIDA.SP,9290.37,Kg/hr
21:14:46,U400,FIC_402,CHANGE,,,PIDA.SP,9277.26,Kg/hr
21:14:45,U400,FIC_402,CHANGE,,,PIDA.SP,9264.16,Kg/hr
21:14:44,U400,FIC_402,CHANGE,,,PIDA.SP,9251.06,Kg/hr
21:14:44,U400,FIC_402,CHANGE,,,PIDA.SP,9237.95,Kg/hr
21:14:43,U400,FIC_402,CHANGE,,,PIDA.SP,9224.85,Kg/hr
21:14:43,U400,FIC_402,CHANGE,,,PIDA.SP,9211.74,Kg/hr
21:14:42,U400,FIC_402,CHANGE,,,PIDA.SP,9198.64,Kg/hr
21:14:43,U400,FIC_402,CHANGE,,,PIDA.SP,9185.54,Kg/hr
21:14:42,U400,FIC_402,CHANGE,,,PIDA.SP,9172.43,Kg/hr
21:14:42,U400,FIC_402,CHANGE,,,PIDA.SP,9159.33,Kg/hr
21:14:40,U400,FIC_402,CHANGE,,,PIDA.SP,9146.22,Kg/hr
21:14:40,U400,FIC_402,CHANGE,,,PIDA.SP,9133.12,Kg/hr
21:14:41,U400,FIC_402,CHANGE,,,PIDA.SP,9120.02,Kg/hr
21:14:40,U400,FIC_402,CHANGE,,,PIDA.SP,9106.91,Kg/hr
21:14:39,U400,FIC_402,CHANGE,,,PIDA.SP,9093.81,Kg/hr
21:14:38,U400,FIC_402,CHANGE,,,PIDA.SP,9080.7,Kg/hr
21:14:38,U400,FIC_402,CHANGE,,,PIDA.SP,9067.6,Kg/hr
21:14:38,U400,FIC_402,CHANGE,,,PIDA.SP,9054.5,Kg/hr
21:14:38,U400,FIC_402,CHANGE,,,PIDA.SP,9041.39,Kg/hr
21:14:37,U400,FIC_402,CHANGE,,,PIDA.SP,9028.29,Kg/hr
21:14:36,U400,FIC_402,CHANGE,,,PIDA.SP,9015.18,Kg/hr
21:14:33,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
21:14:30,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.588,Nm3/hr
21:14:30,U400,FIC_401,CHANGE,,,PIDA.SP,50405.8,Kg/hr
21:14:29,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
21:14:30,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.617,Nm3/hr
21:14:26,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-618.364,Kg/Hr
21:14:24,U400,FIC_401,CHANGE,,,PIDA.SP,49624.6,Kg/hr
21:14:23,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1062.49,Kg/Hr
21:14:24,U400,FIC_401,CHANGE,,,PIDA.SP,48843.4,Kg/hr
21:14:15,U400,FIC_432,CHANGE,,,PIDA.SP,109718,Kg/hr
21:14:11,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-477.444,Kg/Hr
21:14:07,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1001.69,Kg/Hr
21:14:04,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-710.653,Kg/Hr
21:13:51,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1087.51,Kg/Hr
21:13:35,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-537.46,Kg/Hr
21:13:24,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1194.56,Kg/Hr
21:13:20,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-728.574,Kg/Hr
21:13:13,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1086.99,Kg/Hr
