Date/Time of Report: 3/18/2025 13:06:20,,,,,,,,
Requester: STN07 - Mngr,,,,,,,,
Filter Applied: Event Time: Before 2/4/2025 4:58:01 AM,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: VCMA,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
17:25:57,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-734.949,Kg/Hr
17:25:50,U400,LIC_413B,PVHIGH,ACK,,Level Control for AS-404B,,
17:25:44,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1036.19,Kg/Hr
17:25:32,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-674.827,Kg/Hr
17:25:30,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1002.33,Kg/Hr
17:25:26,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-678.289,Kg/Hr
17:25:24,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1058.82,Kg/Hr
17:25:13,U800,PIC_5820,PVHIGH,OK,L 00,PC-820 pressure,14.5829,KPaG
17:24:36,EVCM_APC,PI_9208ACV1,OFFNRM,UNSHELVE,,Engineering LOW limit reached,ON,
17:24:15,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-688.684,Kg/Hr
17:24:13,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1031.06,Kg/Hr
17:24:10,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-595.31,Kg/Hr
17:24:00,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1049.15,Kg/Hr
17:24:00,U400,LIC_413B,PVHIGH,OK,L 00,Level Control for AS-404B,78.8394,%
17:23:37,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-706.486,Kg/Hr
17:23:35,U400,LIC_413B,PVHIGH,,L 00,Level Control for AS-404B,80.1836,%
17:23:27,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1018.6,Kg/Hr
17:22:48,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-710.024,Kg/Hr
17:22:43,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1027.22,Kg/Hr
17:22:39,AREA400_HTDC,PI_4130,PVHIGH,OK,H 00,CL2  FEED PRESSURE TO MR-402,559.951,Kpag
17:22:09,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-732.075,Kg/Hr
17:22:08,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1015.7,Kg/Hr
17:22:00,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-726.621,Kg/Hr
17:21:48,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1087.39,Kg/Hr
17:21:45,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-646.617,Kg/Hr
17:21:42,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1070.35,Kg/Hr
17:21:13,AREA400_HTDC,AI_4429C,PVHIHI,OK,H 00,O2 IN HTDC VENTS,5.6609,mol%
17:21:14,AREA400_HTDC,AI_4429C,PVHIGH,OK,H 00,O2 IN HTDC VENTS,5.6609,mol%
17:21:13,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-699.953,Kg/Hr
17:21:13,AREA400_HTDC,AI_4429C,PVHIHI,,H 00,O2 IN HTDC VENTS,11.1902,mol%
17:21:13,AREA400_HTDC,AI_4429C,PVHIGH,,H 00,O2 IN HTDC VENTS,11.1902,mol%
17:21:10,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1043.29,Kg/Hr
17:21:09,AREA400_HTDC,AI_4429C,PVHIHI,OK,H 00,O2 IN HTDC VENTS,6.00019,mol%
17:21:09,AREA400_HTDC,AI_4429C,PVHIGH,OK,H 00,O2 IN HTDC VENTS,6.00019,mol%
17:21:08,AREA400_HTDC,AI_4429C,PVHIHI,,H 00,O2 IN HTDC VENTS,13.84,mol%
17:21:09,AREA400_HTDC,AI_4429C,PVHIGH,,H 00,O2 IN HTDC VENTS,13.84,mol%
17:21:07,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-659.125,Kg/Hr
17:21:03,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1015.17,Kg/Hr
17:20:10,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-692.168,Kg/Hr
17:19:53,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1047.2,Kg/Hr
17:19:50,U800,PIC_5820,PVHIGH,ACK,,PC-820 pressure,,
17:19:30,U800,PIC_5820,PVHIGH,,L 00,PC-820 pressure,15.0004,KPaG
17:18:56,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-596.428,Kg/Hr
17:18:53,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1017.5,Kg/Hr
17:18:42,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-603.54,Kg/Hr
17:18:34,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1089.9,Kg/Hr
17:18:22,AREA400_HTDC,AI_4429A,PVHIHI,OK,H 00,O2 IN HTDC VENTS,0.0285581,mol%
17:18:22,AREA400_HTDC,AI_4429A,PVHIGH,OK,H 00,O2 IN HTDC VENTS,0.0285581,mol%
17:18:18,AREA400_HTDC,AI_4429A,PVHIHI,,H 00,O2 IN HTDC VENTS,25.0011,mol%
17:18:17,AREA400_HTDC,AI_4429A,PVHIHI,OK,H 00,O2 IN HTDC VENTS,8.26449,mol%
17:17:43,U100,ALARMS_LTC,PVLOW,OK,L 00,Freon side and Process Side Pressure Difference,50.2937,kPa
17:17:37,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-705.165,Kg/Hr
17:17:35,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1016.32,Kg/Hr
17:17:30,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-713.073,Kg/Hr
17:17:24,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1053.56,Kg/Hr
17:17:09,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-561.532,Kg/Hr
17:17:06,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1051,Kg/Hr
17:16:57,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-612.664,Kg/Hr
17:16:51,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1063.09,Kg/Hr
17:16:25,U800,PIC_5820,PVHIGH,OK,L 00,PC-820 pressure,14.5985,KPaG
17:16:14,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-708.788,Kg/Hr
17:16:12,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1183.79,Kg/Hr
17:15:40,EVCM_APC,A300_BE,CHANGE,,,ONREQ.PV,ON,
17:15:35,AREA400_HTDC,AI_4429A,PVHIHI,,H 00,O2 IN HTDC VENTS,24.9956,mol%
17:15:35,AREA400_HTDC,AI_4429A,PVHIGH,,H 00,O2 IN HTDC VENTS,24.9956,mol%
17:15:26,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-695.845,Kg/Hr
17:15:20,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1033.65,Kg/Hr
17:15:05,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-683.695,Kg/Hr
17:15:04,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1011.04,Kg/Hr
17:14:53,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-705.348,Kg/Hr
17:14:51,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1028.05,Kg/Hr
17:14:19,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-650.14,Kg/Hr
17:14:17,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1072.88,Kg/Hr
17:13:45,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-674.695,Kg/Hr
17:13:44,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1034.92,Kg/Hr
17:13:35,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-669.76,Kg/Hr
17:13:34,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1003.6,Kg/Hr
17:11:57,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-722.28,Kg/Hr
17:11:50,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1006.3,Kg/Hr
17:11:39,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-695.679,Kg/Hr
17:11:34,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1033.51,Kg/Hr
17:11:32,U400,FIC_432,CHANGE,,,PIDA.SP,105104,Kg/hr
17:11:29,U400,FIC_432,CHANGE,,,PIDA.SP,104966,Kg/hr
17:11:29,U400,FIC_432,CHANGE,,,PIDA.SP,104829,Kg/hr
17:11:28,U400,FIC_432,CHANGE,,,PIDA.SP,104691,Kg/hr
17:11:27,U400,FIC_432,CHANGE,,,PIDA.SP,104553,Kg/hr
17:11:26,U400,FIC_432,CHANGE,,,PIDA.SP,104415,Kg/hr
17:11:26,U400,FIC_432,CHANGE,,,PIDA.SP,104277,Kg/hr
17:11:25,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-683.877,Kg/Hr
17:11:24,U400,FIC_432,CHANGE,,,PIDA.SP,105656,Kg/hr
17:11:24,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1048.99,Kg/Hr
17:11:21,U800,PIC_5820,PVHIGH,ACK,,PC-820 pressure,,
17:11:13,U800,PIC_5820,PVHIGH,,L 00,PC-820 pressure,15.0565,KPaG
17:11:09,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-665.622,Kg/Hr
17:11:08,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1076.27,Kg/Hr
17:10:55,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-653.593,Kg/Hr
17:10:50,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1019.64,Kg/Hr
17:10:45,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-647.693,Kg/Hr
17:10:43,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1030.09,Kg/Hr
17:10:28,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-730.686,Kg/Hr
17:10:26,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1075.9,Kg/Hr
17:10:01,U800,AICA_MF803_1A,PVHIHI,ACK,,MF-803 pH indication,,
17:09:57,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-624.728,Kg/Hr
17:09:51,AREA400_HTDC,AI_4429A,PVHIHI,OK,H 00,O2 IN HTDC VENTS,6.92289,mol%
17:09:51,AREA400_HTDC,AI_4429A,PVHIGH,OK,H 00,O2 IN HTDC VENTS,6.92289,mol%
17:09:50,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1018,Kg/Hr
17:09:50,AREA400_HTDC,AI_4429A,PVHIHI,,H 00,O2 IN HTDC VENTS,24.9961,mol%
17:09:50,AREA400_HTDC,AI_4429A,PVHIGH,,H 00,O2 IN HTDC VENTS,24.9961,mol%
17:09:40,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-671.172,Kg/Hr
17:09:39,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1088.23,Kg/Hr
17:09:38,U800,AICA_MF803_1A,PVHIHI,,H 00,MF-803 pH indication,10.0011,pH
17:09:29,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-639.823,Kg/Hr
17:09:24,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1022.47,Kg/Hr
17:09:21,AREA400_HTDC,AI_4429A,PVHIGH,OK,H 00,O2 IN HTDC VENTS,4.09563,mol%
17:09:20,AREA400_HTDC,AI_4429A,PVHIGH,,H 00,O2 IN HTDC VENTS,8.13767,mol%
17:08:29,AREA400_HTDC,AI_4429A,PVHIGH,OK,H 00,O2 IN HTDC VENTS,4.06838,mol%
17:08:28,AREA400_HTDC,AI_4429A,PVHIHI,OK,H 00,O2 IN HTDC VENTS,7.87847,mol%
17:08:18,AREA400_HTDC,AI_4429A,PVHIHI,,H 00,O2 IN HTDC VENTS,16.0649,mol%
17:08:18,AREA400_HTDC,AI_4429A,PVHIGH,,H 00,O2 IN HTDC VENTS,16.0649,mol%
17:08:08,U800,PIC_5820,PVHIGH,OK,L 00,PC-820 pressure,14.5954,KPaG
17:08:04,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-535.57,Kg/Hr
17:08:00,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1002.1,Kg/Hr
17:07:57,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-658.236,Kg/Hr
17:07:54,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1093,Kg/Hr
17:07:49,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-706.104,Kg/Hr
17:07:46,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1007.27,Kg/Hr
17:07:24,AREA400_HTDC,AI_4429A,PVHIGH,OK,H 00,O2 IN HTDC VENTS,6.47402,mol%
17:07:23,AREA400_HTDC,AI_4429A,PVHIGH,,H 00,O2 IN HTDC VENTS,8.88857,mol%
17:06:12,U800,PIC_5820,PVHIGH,ACK,,PC-820 pressure,,
17:06:06,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-674.286,Kg/Hr
17:06:02,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1112.44,Kg/Hr
17:05:46,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-699.736,Kg/Hr
17:05:42,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1043.74,Kg/Hr
17:05:38,AREA400_HTDC,AI_4429B,PVHIHI,OK,H 00,O2 IN HTDC VENTS,5.42525,mol%
17:05:38,AREA400_HTDC,AI_4429B,PVHIGH,OK,H 00,O2 IN HTDC VENTS,5.42525,mol%
17:05:31,AREA400_HTDC,AI_4429B,PVHIHI,,H 00,O2 IN HTDC VENTS,23.7899,mol%
17:05:31,AREA400_HTDC,AI_4429B,PVHIGH,,H 00,O2 IN HTDC VENTS,23.7899,mol%
17:05:23,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-642.531,Kg/Hr
17:05:20,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1086.44,Kg/Hr
17:05:16,AREA400_HTDC,AI_4429B,PVHIHI,OK,H 00,O2 IN HTDC VENTS,5.09255,mol%
17:05:16,AREA400_HTDC,AI_4429B,PVHIGH,OK,H 00,O2 IN HTDC VENTS,5.09255,mol%
17:05:01,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-648.891,Kg/Hr
17:05:01,U400,FIC-4278C,PVHIGH,,L 00,Flow Control of QBS Feed from Quench Scrubber AS-304C,2292.8,kg/hr
17:04:58,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1062.96,Kg/Hr
17:04:51,AREA400_HTDC,AI_4429B,PVHIHI,,H 00,O2 IN HTDC VENTS,19.1488,mol%
17:04:52,AREA400_HTDC,AI_4429B,PVHIGH,,H 00,O2 IN HTDC VENTS,19.1488,mol%
17:04:39,U400,LIC_413B,PVHIGH,OK,L 00,Level Control for AS-404B,78.8855,%
17:04:15,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-689.814,Kg/Hr
17:04:10,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1023.02,Kg/Hr
17:04:01,U400,LIC_413B,PVHIGH,ACK,,Level Control for AS-404B,,
17:03:59,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-682.943,Kg/Hr
17:03:58,U400,PI-4152B,PVLOW,ACK,,Pressure at AS-304C,,
17:03:54,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1070.51,Kg/Hr
17:03:52,U400,PI-4152B,PVLOW,,L 00,Pressure at AS-304C,1598.55,KPa
17:03:45,U800,AICA_MF803_1A,PVHIGH,ACK,,MF-803 pH indication,,
17:03:36,U400,LIC_413B,PVHIGH,,L 00,Level Control for AS-404B,80.6371,%
17:03:15,U800,AICA_MF803_1A,PVHIGH,,H 00,MF-803 pH indication,9.00071,pH
17:03:07,U800,PIC_5820,PVHIGH,,L 00,PC-820 pressure,15.0565,KPaG
17:03:01,AREA400_HTDC,AI_4429C,PVHIHI,OK,H 00,O2 IN HTDC VENTS,6.81559,mol%
17:03:01,AREA400_HTDC,AI_4429C,PVHIGH,OK,H 00,O2 IN HTDC VENTS,6.81559,mol%
17:03:00,AREA400_HTDC,AI_4429C,PVHIHI,,H 00,O2 IN HTDC VENTS,20.1035,mol%
17:03:00,AREA400_HTDC,AI_4429C,PVHIGH,,H 00,O2 IN HTDC VENTS,20.1035,mol%
17:02:43,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-641.897,Kg/Hr
17:02:41,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1046.64,Kg/Hr
17:02:40,AREA400_HTDC,AI_4429B,PVHIGH,OK,H 00,O2 IN HTDC VENTS,7.69963,mol%
17:02:38,AREA400_HTDC,AI_4429B,PVHIHI,OK,H 00,O2 IN HTDC VENTS,8.46239,mol%
17:02:33,U300,FIC_342A,CHANGE,,,PIDA.OP,15,%
17:02:21,AREA400_HTDC,AI_4429B,PVHIHI,,H 00,O2 IN HTDC VENTS,24.9933,mol%
17:02:21,AREA400_HTDC,AI_4429B,PVHIGH,,H 00,O2 IN HTDC VENTS,24.9933,mol%
17:02:07,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-705.199,Kg/Hr
17:01:56,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1002.45,Kg/Hr
17:01:31,AREA400_HTDC,AI_4429A,PVHIHI,OK,H 00,O2 IN HTDC VENTS,7.08976,mol%
17:01:31,AREA400_HTDC,AI_4429A,PVHIGH,OK,H 00,O2 IN HTDC VENTS,7.08976,mol%
17:01:31,AREA400_HTDC,AI_4429A,PVHIHI,,H 00,O2 IN HTDC VENTS,12.4267,mol%
17:01:31,AREA400_HTDC,AI_4429A,PVHIGH,,H 00,O2 IN HTDC VENTS,12.4267,mol%
17:01:28,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-634.46,Kg/Hr
17:01:14,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1022.08,Kg/Hr
17:01:05,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-622.557,Kg/Hr
17:00:57,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1047.44,Kg/Hr
17:00:19,AREA400_HTDC,PI_4130,PVHIGH,ACK,,CL2  FEED PRESSURE TO MR-402,,
17:00:16,U800,PIC_5820,PVHIGH,OK,L 00,PC-820 pressure,14.5985,KPaG
17:00:01,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-630.552,Kg/Hr
16:59:59,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1105.76,Kg/Hr
16:59:43,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-616.803,Kg/Hr
16:59:39,AREA400_HTDC,PI_4130,PVHIGH,,H 00,CL2  FEED PRESSURE TO MR-402,580.557,Kpag
16:59:37,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1015.74,Kg/Hr
16:59:06,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-628.844,Kg/Hr
16:58:59,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1058.99,Kg/Hr
16:58:11,AREA400_HTDC,PI_4130,PVLOW,OK,H 00,CL2  FEED PRESSURE TO MR-402,460.571,Kpag
16:58:03,U400,PI-4152B,PVHIGH,OK,L 00,Pressure at AS-304C,2159.02,KPa
16:57:48,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-712.142,Kg/Hr
16:57:48,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1130.88,Kg/Hr
16:57:42,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-668.487,Kg/Hr
16:57:41,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1012.28,Kg/Hr
16:57:19,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-694,Kg/Hr
16:57:18,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1194.58,Kg/Hr
16:56:59,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-687.409,Kg/Hr
16:56:56,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1040.79,Kg/Hr
16:56:50,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-705.16,Kg/Hr
16:56:46,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1024.42,Kg/Hr
16:56:26,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-623.308,Kg/Hr
16:56:19,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1175.57,Kg/Hr
16:56:11,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-732.224,Kg/Hr
16:56:02,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1143.93,Kg/Hr
16:54:52,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-677.767,Kg/Hr
16:54:51,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1010.21,Kg/Hr
16:54:30,AREA400_HTDC,AI_4429A,PVHIHI,OK,H 00,O2 IN HTDC VENTS,3.31192,mol%
16:54:30,AREA400_HTDC,AI_4429A,PVHIGH,OK,H 00,O2 IN HTDC VENTS,3.31192,mol%
16:54:29,AREA400_HTDC,AI_4429A,PVHIHI,,H 00,O2 IN HTDC VENTS,11.1685,mol%
16:54:29,AREA400_HTDC,AI_4429A,PVHIGH,,H 00,O2 IN HTDC VENTS,11.1685,mol%
16:54:22,U800,PIC_5820,PVHIGH,ACK,,PC-820 pressure,,
16:53:59,U800,PIC_5820,PVHIGH,,L 00,PC-820 pressure,15.0565,KPaG
16:53:40,AREA400_HTDC,AI_4429C,PVHIGH,OK,H 00,O2 IN HTDC VENTS,7.43633,mol%
16:53:38,AREA400_HTDC,AI_4429C,PVHIHI,OK,H 00,O2 IN HTDC VENTS,8.70116,mol%
16:53:32,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-615.389,Kg/Hr
16:53:29,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1008.53,Kg/Hr
16:53:23,AREA400_HTDC,AI_4429C,PVHIHI,,H 00,O2 IN HTDC VENTS,10.4894,mol%
16:53:23,AREA400_HTDC,AI_4429C,PVHIGH,,H 00,O2 IN HTDC VENTS,10.4894,mol%
