Date/Time of Report: 3/18/2025 12:55:04,,,,,,,,
Requester: STN07 - Mngr,,,,,,,,
Filter Applied: Event Time: Before 2/15/2025 11:08:45 AM,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: VCMA,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
11:05:08,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1044.38,Kg/Hr
11:05:02,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-704.801,Kg/Hr
11:04:52,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1014.7,Kg/Hr
11:04:46,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-721.407,Kg/Hr
11:04:34,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1111.39,Kg/Hr
11:04:32,U600,SV_611,CHANGE,,,devctla.gop,S0,
11:04:24,U600,SV_611,CHANGE,,,devctla.gop,S1,
11:04:16,U400,FIC-4278C,PVHIGH,OK,L 00,Flow Control of QBS Feed from Quench Scrubber AS-304C,2239.36,kg/hr
11:04:10,U800,PP804,UNCMD,,L 00,,STOP,
11:04:10,U800,PP804,OFFNRM,OK,L 00,,FALSE,
11:03:59,EVCM_APC,TI_1_31CV1,OFFNRM,,H 00,Engineering LOW limit reached,ON,
11:03:41,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-656.835,Kg/Hr
11:03:40,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1055.79,Kg/Hr
11:03:32,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-696.41,Kg/Hr
11:03:25,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1052.76,Kg/Hr
11:02:57,U400,HV_412_1,OFFNRM,OK,J 00,,ALRAM,
11:02:47,U300,FIC_4526,OPLOW,OK,L 00,Flow of Blow Down from EDC Vaporizer TT-310,21.0017,%
11:02:39,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-692.826,Kg/Hr
11:02:28,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1008.01,Kg/Hr
11:02:08,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-664.94,Kg/Hr
11:01:51,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1049.86,Kg/Hr
11:01:43,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-689.227,Kg/Hr
11:01:40,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1060.35,Kg/Hr
11:01:38,U400,HV_412_1,OFFNRM,,J 00,,NORMAL,
11:01:28,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-616.345,Kg/Hr
11:01:19,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1032.43,Kg/Hr
11:01:11,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-683.21,Kg/Hr
11:01:09,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1037.96,Kg/Hr
11:01:03,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-734.549,Kg/Hr
11:00:57,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1031.49,Kg/Hr
11:00:50,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-716.457,Kg/Hr
11:00:44,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1041.32,Kg/Hr
11:00:36,U400,HV_412_1,OFFNRM,OK,J 00,,ALRAM,
11:00:25,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-614.184,Kg/Hr
11:00:23,U400,HV_412_1,OFFNRM,,J 00,,NORMAL,
11:00:21,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1027.93,Kg/Hr
10:59:56,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-726.138,Kg/Hr
10:59:52,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1009.13,Kg/Hr
10:59:44,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-637.492,Kg/Hr
10:59:39,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1029.03,Kg/Hr
10:59:32,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-635.21,Kg/Hr
10:59:27,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1019.24,Kg/Hr
10:59:17,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-541.573,Kg/Hr
10:59:10,EVCM_APC,TI_330C_MEDCV1,OFFNRM,UNSHELVE,,Engineering LOW limit reached,ON,
10:59:08,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1004.77,Kg/Hr
10:58:57,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-699.132,Kg/Hr
10:58:46,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1089.61,Kg/Hr
10:58:34,U900,LIC_929,PVHIGH,,H 00,Level of Steam Drum of Incinerator B,60.1023,%
10:58:21,U400,FIC_432,CHANGE,,,PIDA.SP,100897,Kg/hr
10:58:20,U400,FIC_432,CHANGE,,,PIDA.SP,102275,Kg/hr
10:58:20,U400,FIC_432,CHANGE,,,PIDA.SP,103654,Kg/hr
10:58:14,U800,LIC_5820,PVHIGH,OK,J 00,PC-820 LEVEL,48.9627,%
10:57:57,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-693.057,Kg/Hr
10:57:47,U200,AI-261A,PVHIGH,,L 00,pH Analyzer at MS-205B Outlet,10.5052,pH
10:57:47,U200,AIC-261,PVHIGH,,L 00,Analyzer Indication,10.5027,pH
10:57:46,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1099.87,Kg/Hr
10:56:57,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-577.883,Kg/Hr
10:56:52,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1078.94,Kg/Hr
10:56:51,U800,LIA_MF801_1,PVHIGH,,L 00,MF-801 interface,74.2458,%
10:56:42,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-664.247,Kg/Hr
10:56:37,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1038.18,Kg/Hr
10:56:33,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-698.962,Kg/Hr
10:56:31,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1196.73,Kg/Hr
10:56:29,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-709.751,Kg/Hr
10:56:27,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1027.53,Kg/Hr
10:56:23,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-585.656,Kg/Hr
10:56:17,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1026.44,Kg/Hr
10:56:06,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-722.687,Kg/Hr
10:55:54,U800,PIC_5820,PVHIGH,ACK,,PC-820 pressure,,
10:55:51,U200,AI-261B,PVHIGH,ACK,,pH Analyzer at MS-205B Outlet,,
10:55:51,U300,PC2_FIT124,PVHI,ACK,,COMP. SECONDARY SEAL GAS VENT FLOW,,
10:55:49,U100,LIC_106,PVHIGH,ACK,,MS-106 Level,,
10:55:48,U100,LIC_106,PVHIGH,,H 00,MS-106 Level,73.3109,%
10:55:46,U300,PC-202,OFFNRM,ACK,,PC-202 COMMON ALARM TO DCS,,
10:55:45,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1110.16,Kg/Hr
10:55:33,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-692.185,Kg/Hr
10:55:25,U800,LIA_MF801_1,PVHIGH,OK,L 00,MF-801 interface,66.5638,%
10:55:19,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1069.4,Kg/Hr
10:55:18,U200,AI-261B,PVHIGH,,L 00,pH Analyzer at MS-205B Outlet,10.5005,pH
10:55:18,U800,PICA_MF801_1,PVHIGH,OK,H 00,MF-801 Vent sealing nitrogen/DCS,46.8215,KPa
10:55:09,U800,PIC_5820,PVHIGH,,L 00,PC-820 pressure,26.7923,KPaG
10:55:08,U800,PIC_5820,PVHIGH,OK,L 00,PC-820 pressure,9.91913,KPaG
10:55:00,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.558,Nm3/hr
10:55:00,U800,LIC_5820,PVHIGH,,J 00,PC-820 LEVEL,51.228,%
10:55:01,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
10:54:56,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-649.458,Kg/Hr
10:54:57,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.718,Nm3/hr
10:54:57,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
10:54:52,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1066.43,Kg/Hr
10:54:51,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-587.887,Kg/Hr
10:54:45,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1078.23,Kg/Hr
10:54:12,U500,FI_511,BAD PV,ACK,,Boiler Feed Water Flow,,
10:54:11,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-637.322,Kg/Hr
10:54:10,U300,LIC_4264,PVLOW,ACK,,Level Control of Quench Bottom Stripper AS-305,,
10:54:10,U300,LIC_4264,PVLOW,ACK,,Level Control of Quench Bottom Stripper AS-305,,
10:54:08,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1049.4,Kg/Hr
10:54:07,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-731.515,Kg/Hr
10:54:03,U900,PI_9210A,ALARM,ACK PNT,,Pressure of  MS-906A,,
10:54:03,U900,PI_9210A,PVLOLO,ACK,,Pressure of  MS-906A,,
10:54:02,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1028.8,Kg/Hr
10:53:54,U900,FXV_903C,CHANGE,,,AUTOMANA.mode,CAS,
10:53:53,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-643.537,Kg/Hr
10:53:46,U900,I_10B,CHANGE,,,switch_3.pvfl,ON,
10:53:44,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1095.18,Kg/Hr
10:53:34,U300,LIC_4264,PVLOW,,H 00,Level Control of Quench Bottom Stripper AS-305,19.9957,%
10:53:32,U800,PICA_MF801_1,ALARM,ACK PNT,,MF-801 Vent PRESSURE,,
10:53:32,U800,PICA_MF801_1,PVHIGH,ACK,,MF-801 Vent sealing nitrogen/DCS,,
10:53:28,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-612.281,Kg/Hr
10:53:26,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1004.71,Kg/Hr
10:53:20,U800,PICA_MF801_1,PVHIGH,,H 00,MF-801 Vent sealing nitrogen/DCS,50.1269,KPa
10:52:59,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-654.326,Kg/Hr
10:52:51,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1028.61,Kg/Hr
10:52:41,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-732.982,Kg/Hr
10:52:34,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1017.52,Kg/Hr
10:52:03,U800,LIC_5820,PVHIGH,OK,J 00,PC-820 LEVEL,48.9671,%
10:51:53,U800,LIC_5820,PVHIGH,,J 00,PC-820 LEVEL,50.0286,%
10:51:53,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-622.501,Kg/Hr
10:51:49,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1009.87,Kg/Hr
10:51:43,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-701.263,Kg/Hr
10:51:33,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1026.36,Kg/Hr
10:50:59,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-672.521,Kg/Hr
10:50:58,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1018.98,Kg/Hr
10:50:44,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-730.367,Kg/Hr
10:50:36,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1043.08,Kg/Hr
10:50:33,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-684.265,Kg/Hr
10:50:29,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1120.99,Kg/Hr
10:50:12,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-701.208,Kg/Hr
10:50:06,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1040.21,Kg/Hr
10:49:49,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-650.951,Kg/Hr
10:49:46,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1063.36,Kg/Hr
10:49:37,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-411.475,Kg/Hr
10:49:32,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1124.05,Kg/Hr
10:49:18,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-731.564,Kg/Hr
10:49:17,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1012.41,Kg/Hr
10:49:14,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-657.846,Kg/Hr
10:49:09,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1024.84,Kg/Hr
10:49:07,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-720.835,Kg/Hr
10:48:59,U400,FIC-4278C,PVHIGH,,L 00,Flow Control of QBS Feed from Quench Scrubber AS-304C,2294.67,kg/hr
10:48:56,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1014.59,Kg/Hr
10:48:05,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-655.372,Kg/Hr
10:48:02,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1043.69,Kg/Hr
10:47:58,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-665.72,Kg/Hr
10:47:47,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1069.33,Kg/Hr
10:47:31,U500,FI_511,BAD PV,OK,L 00,Boiler Feed Water Flow,50744.4,Kg/hr
10:47:31,U500,FI_511,BAD PV,,L 00,Boiler Feed Water Flow,50744.4,Kg/hr
10:47:24,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-600.576,Kg/Hr
10:47:23,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1011.64,Kg/Hr
10:47:20,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-728.623,Kg/Hr
10:47:18,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1052.07,Kg/Hr
10:47:11,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-672.901,Kg/Hr
10:47:03,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1018.02,Kg/Hr
10:46:53,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-710.426,Kg/Hr
10:46:53,U400,FIC-4278C,PVHIGH,OK,L 00,Flow Control of QBS Feed from Quench Scrubber AS-304C,2245.19,kg/hr
10:46:48,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1013.47,Kg/Hr
10:46:45,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-708.29,Kg/Hr
10:46:44,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1035.79,Kg/Hr
10:46:42,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-635.945,Kg/Hr
10:46:24,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1011.17,Kg/Hr
10:46:01,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-515.069,Kg/Hr
10:45:59,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1120.89,Kg/Hr
10:45:55,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-679.818,Kg/Hr
10:45:52,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1148.5,Kg/Hr
10:45:50,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-644.543,Kg/Hr
10:45:48,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1020.54,Kg/Hr
10:45:46,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-591.019,Kg/Hr
10:45:29,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1024.2,Kg/Hr
10:45:27,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-598.071,Kg/Hr
10:45:23,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1023.7,Kg/Hr
10:45:10,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-701.739,Kg/Hr
10:45:08,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1148.6,Kg/Hr
10:45:06,U400,HV_412_1,OFFNRM,OK,J 00,,ALRAM,
10:44:56,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-735.825,Kg/Hr
10:44:47,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1089.28,Kg/Hr
10:44:19,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-634.207,Kg/Hr
10:44:15,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1014.36,Kg/Hr
10:44:11,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-705.228,Kg/Hr
10:44:08,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1052.21,Kg/Hr
10:43:50,U100,TI_56209A,PVLOW,OK,H 00,,36.0023,%
10:43:26,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-666.338,Kg/Hr
