Date/Time of Report: 3/18/2025 11:44:21,,,,,,,,
Requester: STN07 - Mngr,,,,,,,,
Filter Applied: Event Time: Before 2/23/2025 10:18:40 PM,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: VCMA,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
22:11:02,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.555,Nm3/hr
22:11:01,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
22:10:56,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.631,Nm3/hr
22:10:56,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
22:10:50,U800,PIC_5820,PVHIGH,,L 00,PC-820 pressure,15.2901,KPaG
22:10:45,U300,PC-202,OFFNRM,ACK,,PC-202 COMMON ALARM TO DCS,,
22:10:45,U300,PC-202,OFFNRM,SHELVE,,PC-202 COMMON ALARM TO DCS,ALARM,
22:10:22,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
22:10:20,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
22:09:56,U800,PIC_5820,PVHIGH,OK,L 00,PC-820 pressure,14.5985,KPaG
22:09:54,U300,PC2_FIT124,PVHI,ACK,,COMP. SECONDARY SEAL GAS VENT FLOW,,
22:09:50,U300,PC-202,OFFNRM,ACK,,PC-202 COMMON ALARM TO DCS,,
22:09:50,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.545,Nm3/hr
22:09:49,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
22:09:44,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.67,Nm3/hr
22:09:43,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
22:08:52,U300,PC2_FIT124,PVHI,ACK,,COMP. SECONDARY SEAL GAS VENT FLOW,,
22:08:50,U300,PC-202,OFFNRM,ACK,,PC-202 COMMON ALARM TO DCS,,
22:08:43,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
22:08:42,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.578,Nm3/hr
22:08:40,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.625,Nm3/hr
22:08:40,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
22:08:01,U800,PDIA_AS802_1,BAD PV,ACK,,Diff press AS 802,,
22:07:58,U500,FI_511,BAD PV,ACK,,Boiler Feed Water Flow,,
22:07:56,U300,PC2_FIT124,PVHI,ACK,,COMP. SECONDARY SEAL GAS VENT FLOW,,
22:07:53,U300,PC-202,OFFNRM,ACK,,PC-202 COMMON ALARM TO DCS,,
22:07:14,U500,FI_511,BAD PV,OK,L 00,Boiler Feed Water Flow,49100.1,Kg/hr
22:07:12,U500,FI_511,BAD PV,,L 00,Boiler Feed Water Flow,49100.1,Kg/hr
22:07:07,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.561,Nm3/hr
22:07:06,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
22:07:03,U900,PALA_U900,OFFNRM,OK,L 00,Pressure of MS-906B outlet  low alarm,PAL906_1 NOR,
22:07:01,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.647,Nm3/hr
22:07:01,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
22:07:00,U800,PDIA_AS802_1,BAD PV,,L 00,Diff press AS 802,0,kpa
22:06:16,U300,PC2_FIT124,PVHI,ACK,,COMP. SECONDARY SEAL GAS VENT FLOW,,
22:06:13,U300,PC-202,OFFNRM,ACK,,PC-202 COMMON ALARM TO DCS,,
22:06:04,U800,TIA_AS802_1,PVLOW,OK,H 00,AS 802 temp,112,deg C
22:05:29,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.572,Nm3/hr
22:05:30,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
22:05:23,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.647,Nm3/hr
22:05:24,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
22:05:06,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
22:05:05,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.577,Nm3/hr
22:05:02,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.634,Nm3/hr
22:05:03,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
22:04:45,U300,TI_335B,PVLOW,ACK,,Temp Indication of QBS AS-305 Bottom,,
22:04:28,U300,TI_335B,PVLOW,,H 00,Temp Indication of QBS AS-305 Bottom,199.989,*C
22:04:17,U300,PC-202,OFFNRM,UNSHELVE,,PC-202 COMMON ALARM TO DCS,ALARM,
22:04:12,U300,PC2_FIT124,PVHI,UNSHELVE,,COMP. SECONDARY SEAL GAS VENT FLOW,0.654,Nm3/hr
22:02:34,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
22:02:33,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.59,Nm3/hr
22:02:31,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.654,Nm3/hr
22:02:30,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
22:02:13,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.555,Nm3/hr
22:02:13,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
22:02:08,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.675,Nm3/hr
22:02:09,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
22:01:21,U100,TI_1_43,PVLOW,ACK,,MS-108 Bottom Temperature,,
22:01:11,U800,FIC_AS801_2,CHANGE,,,PIDA.OP,50,%
22:01:10,U800,FIC_AS801_2,CHANGE,,,PIDA.OP,49,%
22:01:11,U800,FIC_AS801_2,CHANGE,,,PIDA.OP,48,%
22:01:09,U800,FIC_AS801_2,CHANGE,,,PIDA.OP,47,%
22:01:09,U800,FIC_AS801_2,CHANGE,,,PIDA.OP,46,%
22:01:07,U100,TI_1_43,PVLOW,,L 00,MS-108 Bottom Temperature,33.9904,*C
22:01:03,U800,TIA_AS802_1,ALARM,ACK PNT,,AS802 Temperature,,
22:01:03,U800,TIA_AS802_1,PVLOW,ACK,,AS 802 temp,,
22:00:54,U800,TIA_AS802_1,PVLOW,,H 00,AS 802 temp,111.952,deg C
22:00:50,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.513,Nm3/hr
22:00:49,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
22:00:41,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.648,Nm3/hr
22:00:41,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
22:00:22,U800,PIC_5820,PVHIGH,ACK,,PC-820 pressure,,
22:00:15,U800,PIC_5820,PVHIGH,,L 00,PC-820 pressure,15.2185,KPaG
21:59:17,U800,LICA_MF803_1,PVHIGH,ACK,,"MF-803 level. Interlock come from AA-MF803-1LL/HH ,output is zero in manu",,
21:59:16,U800,LICA_MF803_1,PVHIGH,ACK,,"MF-803 level. Interlock come from AA-MF803-1LL/HH ,output is zero in manu",,
21:59:12,U800,PIC_5820,PVHIGH,ACK,,PC-820 pressure,,
21:59:12,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.504,Nm3/hr
21:59:12,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
21:59:08,U800,PIC_5820,PVHIGH,OK,L 00,PC-820 pressure,14.5673,KPaG
21:59:00,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.635,Nm3/hr
21:59:00,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
21:57:58,U400,LIC-4208B,ALARM,ACK PNT,,Level Control of Quench Scrubber AS-304C,,
21:57:58,U400,LIC-4208B,PVLOW,ACK,,(T-213) TANK LEVEL,,
21:57:58,U400,LIC-4208B,PVLOLO,ACK,,(T-213) TANK LEVEL,,
21:57:36,U800,PIC_5820,PVHIGH,,L 00,PC-820 pressure,15.016,KPaG
21:57:26,U400,LIC-4208B,PVLOW,OK,H 00,(T-213) TANK LEVEL,31.6747,%
21:57:24,U400,LIC-4208B,PVLOLO,OK,H 00,(T-213) TANK LEVEL,7.8648,%
21:57:11,U800,PIC_5820,PVHIGH,OK,L 00,PC-820 pressure,14.5549,KPaG
21:56:31,U800,LICA_MF803_1,PVHIGH,,L 00,"MF-803 level. Interlock come from AA-MF803-1LL/HH ,output is zero in manu",70.0022,%
21:56:25,U800,LICA_MF803_1,PVHIGH,,L 00,"MF-803 level. Interlock come from AA-MF803-1LL/HH ,output is zero in manu",70.0073,%
21:56:10,U400,LIC-4208B,PVLOLO,,H 00,(T-213) TANK LEVEL,0,%
21:56:11,U400,LIC-4208B,PVLOW,,H 00,(T-213) TANK LEVEL,0,%
21:54:51,U500,FI_511,BAD PV,ACK,,Boiler Feed Water Flow,,
21:54:47,EVCM_APC,PI_9208ACV1,OFFNRM,ACK,,Engineering LOW limit reached,,
21:54:41,U500,FI_511,BAD PV,OK,L 00,Boiler Feed Water Flow,48546.1,Kg/hr
21:54:39,U500,FI_511,BAD PV,,L 00,Boiler Feed Water Flow,48546.1,Kg/hr
21:54:35,EVCM_APC,PI_9208ACV1,OFFNRM,OK,H 00,Engineering LOW limit reached,OFF,
21:52:20,EVCM_APC,PI_9208ACV1,OFFNRM,,H 00,Engineering LOW limit reached,ON,
21:51:39,AREA400_HTDC,FIC_4124,CHANGE,,,PIDA.SP,9243.69,Kg/h
21:50:51,U600,LI_621_1,PVHIGH,,H 00,MF-608C Level,75.0224,%
21:50:44,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.55,Nm3/hr
21:50:45,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
21:50:34,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.626,Nm3/hr
21:50:35,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
21:50:28,U600,LI_621_1,PVHIGH,OK,H 00,MF-608C Level,73.9898,%
21:50:14,U300,TI_335B,PVLOW,OK,H 00,Temp Indication of QBS AS-305 Bottom,201.013,*C
21:50:12,U800,PIC_5820,PVHIGH,ACK,,PC-820 pressure,,
21:49:56,U800,PIC_5820,PVHIGH,,L 00,PC-820 pressure,15.1281,KPaG
21:49:29,EVCM_APC,TI_1_31CV1,OFFNRM,ACK,,Validityt low  limit reached,,
21:49:14,U600,LI_621_1,PVHIGH,,H 00,MF-608C Level,75.0024,%
21:49:02,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.52,Nm3/hr
21:49:02,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
21:49:00,EVCM_APC,TI_1_31CV1,OFFNRM,,U 00,Validityt low  limit reached,ON,
21:48:59,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.669,Nm3/hr
21:48:59,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
21:48:15,U200,FIC_227,CHANGE,,,PIDA.OP,20,%
21:48:15,U200,FIC_227,CHANGE,,,PIDA.OP,19,%
21:48:15,U200,FIC_227,CHANGE,,,PIDA.OP,18,%
21:48:15,U200,FIC_227,CHANGE,,,PIDA.OP,17,%
21:48:14,U200,FIC_227,CHANGE,,,PIDA.OP,16,%
21:48:15,U200,FIC_227,CHANGE,,,PIDA.OP,15,%
21:48:14,U200,FIC_227,CHANGE,,,PIDA.OP,14,%
21:48:13,U200,FIC_227,CHANGE,,,PIDA.OP,13,%
21:48:13,U200,FIC_227,CHANGE,,,PIDA.OP,12,%
21:48:12,U200,FIC_227,CHANGE,,,PIDA.OP,11,%
21:48:10,EVCM_APC,PI_9208ACV1,OFFNRM,OK,H 00,Engineering LOW limit reached,OFF,
21:47:42,U800,FIC_TT803_1,CHANGE,,,PIDA.OP,60,%
21:47:24,U800,PIC_5820,PVHIGH,OK,L 00,PC-820 pressure,14.5673,KPaG
21:47:15,U100,FI_107,PVLOLO,ACK,,Crude EDC from DC Ractor,,
21:47:03,EVCM_APC,PI_9208ACV1,OFFNRM,ACK,,Engineering LOW limit reached,,
21:47:03,EVCM_APC,TI_1_31CV1,OFFNRM,ACK,,Engineering LOW limit reached,,
21:47:01,IOLINK_0201,AI16_C03_15,HART Diagnostic Underrun,ACK,,,,
21:46:55,EVCM_APC,TI_1_31CV1,OFFNRM,,H 00,Engineering LOW limit reached,ON,
21:46:30,U400,LIC-4208B,CHANGE,,,PIDA.MODE,MAN,
21:46:22,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.583,Nm3/hr
21:46:22,U300,LIC_4243,CHANGE,,,pida.mode,MAN,
21:46:22,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
21:46:14,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.653,Nm3/hr
21:46:14,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
21:46:15,U300,LIC_4208,CHANGE,,,pida.mode,MAN,
21:46:10,EVCM_APC,PI_9208ACV1,OFFNRM,,H 00,Engineering LOW limit reached,ON,
21:45:56,U100,FI_107,PVLOLO,,H 00,Crude EDC from DC Ractor,1699.18,Kg/hr
21:45:55,IOLINK_0201,AI16_C03_15,HART Diagnostic Underrun,OK,H 15,,IOP_15,
21:45:55,IOLINK_0201,AI16_C03_15,HART Diagnostic Underrun,,H 15,,IOP_15,
21:45:40,EVCM_APC,PI_9208ACV1,OFFNRM,OK,H 00,Engineering LOW limit reached,OFF,
21:44:50,EVCM_APC,PI_9208ACV1,OFFNRM,,H 00,Engineering LOW limit reached,ON,
21:44:13,U800,FIC_AS801_2,CHANGE,,,PIDA.OP,45,%
21:44:13,U800,FIC_AS801_2,CHANGE,,,PIDA.OP,46,%
21:44:12,U800,FIC_AS801_2,CHANGE,,,PIDA.OP,47,%
21:44:12,U800,FIC_AS801_2,CHANGE,,,PIDA.OP,48,%
21:43:51,U200,FIC_227,CHANGE,,,PIDA.OP,10,%
21:43:49,U200,FIC_227,CHANGE,,,PIDA.OP,9,%
21:43:48,U200,FIC_227,CHANGE,,,PIDA.OP,8,%
21:43:49,U200,FIC_227,CHANGE,,,PIDA.OP,7,%
21:43:48,U200,FIC_227,CHANGE,,,PIDA.OP,6,%
21:43:47,U200,FIC_227,CHANGE,,,PIDA.OP,5,%
21:43:47,U200,FIC_227,CHANGE,,,PIDA.OP,4,%
21:43:48,U200,FIC_227,CHANGE,,,PIDA.OP,3,%
21:43:48,U200,FIC_227,CHANGE,,,PIDA.OP,2,%
21:43:46,U200,FIC_227,CHANGE,,,PIDA.OP,1,%
21:43:26,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.522,Nm3/hr
21:43:25,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
21:43:22,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.693,Nm3/hr
21:43:22,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
21:42:05,EVCM_APC,PI_9208ACV1,OFFNRM,OK,H 00,Engineering LOW limit reached,OFF,
21:41:54,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.573,Nm3/hr
21:41:54,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
21:41:52,U900,PALA_U900,OFFNRM,ACK,,Pressure of MS-906B outlet  low alarm,,
21:41:48,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.684,Nm3/hr
21:41:48,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
21:41:26,U900,PALA_U900,OFFNRM,,L 00,Pressure of MS-906B outlet  low alarm,PAL906_1 ALM,
21:41:21,U100,LIC_227,ALARM,ACK PNT,,Level in TT-213 header and KO pot GY-213,,
21:41:21,U100,LIC_227,PVHIGH,ACK,,Level in TT-213 header and KO pot GY-213,,
21:41:13,U100,LIC_227,PVHIGH,,L 00,Level in TT-213 header and KO pot GY-213,15.0629,%
21:40:59,U100,LIC_227,CHANGE,,,pida.mode,MAN,
21:40:57,U200,PP209A,OFFNRM,OK,L 00,,FALSE,
21:40:55,U200,PP209A,CHANGE,,,devctla.gop,S0,
21:40:54,U100,LIC_227,PVHIGH,OK,L 00,Level in TT-213 header and KO pot GY-213,13.9931,%
21:40:39,AREA400_HTDC,FIC_4383,CHANGE,,,PIDA.SP,20548.8,Kg/h
21:40:39,AREA400_HTDC,FIC_4383,CHANGE,,,PIDA.SP,22231.8,Kg/h
21:40:39,AREA400_HTDC,FIC_4383,CHANGE,,,PIDA.SP,23914.8,Kg/h
21:40:20,AREA400_HTDC,FIC_4383,CHANGE,,,PIDA.SP,25597.8,Kg/h
21:40:21,AREA400_HTDC,FIC_4383,CHANGE,,,PIDA.SP,27280.8,Kg/h
21:40:18,AREA400_HTDC,FIC_4383,CHANGE,,,PIDA.SP,28963.8,Kg/h
21:40:18,AREA400_HTDC,FIC_4383,CHANGE,,,PIDA.SP,30646.8,Kg/h
21:40:08,U200,PI_229,PVHIGH,OK,H 00,Pressure of vapour ex column AS-203,7.46535,KPa
21:40:00,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.583,Nm3/hr
21:40:01,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
21:39:54,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.732,Nm3/hr
21:39:54,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
21:39:48,U800,PDIA_AS802_1,ALARM,ACK PNT,,diff press AS802,,
21:39:48,U800,PDIA_AS802_1,BAD PV,ACK,,Diff press AS 802,,
21:39:43,EVCM_APC,PI_9208ACV1,OFFNRM,ACK,,Engineering LOW limit reached,,
21:39:35,EVCM_APC,PI_9208ACV1,OFFNRM,,H 00,Engineering LOW limit reached,ON,
21:39:34,U800,PDIA_AS802_1,BAD PV,OK,L 00,Diff press AS 802,-19.3387,kpa
21:39:30,U800,PDIA_AS802_1,BAD PV,,L 00,Diff press AS 802,-19.3387,kpa
21:39:10,U200,FIC_227,CHANGE,,,PIDA.OP,0,%
21:39:08,U200,FIC_227,CHANGE,,,pida.mode,MAN,
21:39:01,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.566,Nm3/hr
21:39:01,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
21:38:55,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.657,Nm3/hr
21:38:56,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
21:38:40,U500,LIC_502,OFFNRM,OK,H 00,LIC-502 High Output Alarm,OP Normal,
21:38:37,U500,LIC_502,OFFNRM,ACK,,LIC-502 High Output Alarm,,
21:38:15,U500,LIC_502,OFFNRM,,H 00,LIC-502 High Output Alarm,OP >65,
21:37:37,U800,PDIA_AS802_1,ALARM,ACK PNT,,diff press AS802,,
21:37:37,U800,PDIA_AS802_1,BAD PV,ACK,,Diff press AS 802,,
21:37:35,EVCM_APC,PI_9208ACV1,OFFNRM,OK,H 00,Engineering LOW limit reached,OFF,
21:37:16,U300,TI_335B,PVLOW,ACK,,Temp Indication of QBS AS-305 Bottom,,
21:37:15,U800,PDIA_AS802_1,BAD PV,OK,L 00,Diff press AS 802,-19.5132,kpa
21:37:14,U800,PDIA_AS802_1,BAD PV,,L 00,Diff press AS 802,-19.5132,kpa
21:37:12,U800,PDIA_AS802_1,BAD PV,OK,L 00,Diff press AS 802,-19.4633,kpa
21:37:09,U800,PDIA_AS802_1,BAD PV,,L 00,Diff press AS 802,-19.4633,kpa
21:36:58,U300,TI_335B,PVLOW,,H 00,Temp Indication of QBS AS-305 Bottom,199.98,*C
21:36:02,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.506,Nm3/hr
21:36:02,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
21:36:00,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.663,Nm3/hr
21:35:59,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
21:35:54,EVCM_APC,PI_9208ACV1,OFFNRM,ACK,,Engineering LOW limit reached,,
21:35:45,EVCM_APC,PI_9208ACV1,OFFNRM,,H 00,Engineering LOW limit reached,ON,
21:35:42,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.537,Nm3/hr
21:35:41,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
21:35:38,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.645,Nm3/hr
21:35:37,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
21:35:30,U200,PI_229,PVHIGH,ACK,,Pressure of vapour ex column AS-203,,
21:35:15,EVCM_APC,PI_9208ACV1,OFFNRM,OK,H 00,Engineering LOW limit reached,OFF,
21:35:10,U200,PI_229,PVHIGH,,H 00,Pressure of vapour ex column AS-203,10.035,KPa
21:33:58,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.522,Nm3/hr
21:33:57,U300,PC-202,OFFNRM,OK,U 00,PC-202 COMMON ALARM TO DCS,NORMAL,
21:33:52,U300,PC2_FIT124,PVHI,,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.642,Nm3/hr
21:33:52,U300,PC-202,OFFNRM,,U 00,PC-202 COMMON ALARM TO DCS,ALARM,
21:32:57,AREA400_HTDC,PI_4130,PVHIGH,OK,H 00,CL2  FEED PRESSURE TO MR-402,559.951,Kpag
21:32:52,U100,LIC_227,CHANGE,,,pida.mode,AUTO,
21:32:50,U100,LIC_227,CHANGE,,,pida.OP,25,%
21:32:15,U300,PC2_FIT124,PVHI,OK,H 00,COMP. SECONDARY SEAL GAS VENT FLOW,0.583,Nm3/hr
