Date/Time of Report: 3/18/2025 13:05:26,,,,,,,,
Requester: STN07 - Mngr,,,,,,,,
Filter Applied: Event Time: Before 2/6/2025 8:57:26 AM,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: VCMA,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
8:51:41,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:51:39,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:51:37,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-699.132,Kg/Hr
8:51:36,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,-699.132,Kg/h
8:51:35,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:51:33,U400,FQI-4281C,PVLOW,,L 00,Flow Control from Quench Scrubbers Circulation Pumps PP-401A/S,3897.94,kg/hr
8:51:33,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,3897.94,Kg/h
8:51:32,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:51:27,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:51:26,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1058.28,Kg/Hr
8:51:22,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:51:20,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:51:18,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:51:16,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:51:15,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:51:13,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:51:13,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:51:11,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:51:08,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:51:07,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:51:06,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-609.936,Kg/Hr
8:51:06,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1014.67,Kg/Hr
8:51:03,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:51:03,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:51:00,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:51:00,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:50:59,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:50:53,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:50:52,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-726.24,Kg/Hr
8:50:53,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:50:51,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:50:50,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1110.47,Kg/Hr
8:50:51,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:50:49,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:50:45,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-722.402,Kg/Hr
8:50:44,U800,LIC_5820,PVHIHI,,L 00,PC-820 LEVEL,70.3033,%
8:50:43,U400,FQI-4281C,PVHIGH,OK,L 00,Flow Control from Quench Scrubbers Circulation Pumps PP-401A/S,4248.1,kg/hr
8:50:42,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:50:41,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:50:38,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1032.21,Kg/Hr
8:50:37,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:50:36,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:50:34,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-637.957,Kg/Hr
8:50:34,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:50:33,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:50:31,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:50:30,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:50:29,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1030.15,Kg/Hr
8:50:27,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-712.581,Kg/Hr
8:50:27,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:50:26,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:50:22,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1040.65,Kg/Hr
8:50:17,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-682.027,Kg/Hr
8:50:15,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:50:14,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:50:14,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:50:12,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1021.98,Kg/Hr
8:50:13,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,-1021.98,Kg/h
8:50:08,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:50:06,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:50:04,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:50:02,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:50:00,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:59,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:56,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-635.541,Kg/Hr
8:49:55,AREA400_HTDC,FIC_4416,BAD PV,OK,U 00,C2 FLOW TO AS-450 OVHD DILUTION,0,Kg/h
8:49:54,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1055.13,Kg/Hr
8:49:55,AREA400_HTDC,FIC_4416,BAD PV,,U 00,C2 FLOW TO AS-450 OVHD DILUTION,-1055.13,Kg/h
